Occupation score,Occupation score adjusted,Colby score,first_name,last_name,urls,args,label
37.0,1.4230769230769231,0.0,Kevin,Starr,['https://sportsperspectives.com/2017/05/08/kevin-p-starr-sells-28357-shares-of-cytomx-therapeutics-inc-ctmx-stock-updated-updated.html'],[0.],1
3.0,0.12,0.0,Phillip,Frost,['http://www.nbcmiami.com/news/local/Long-Awaited-Frost-Science-Museum-Opens-421633714.html'],[0.],1
35.0,2.5,4.0,Richard,Uchida,['http://www.colby.edu/news/2017/05/04/colby-names-richard-uchida-79-vice-president-general-counsel-and-secretary-of-the-college/'],[0.],1
10.0,0.4,0.0,Phillip,Frost,['http://www.miamiherald.com/news/local/community/miami-dade/article148630224.html'],[0.],1
0.0,0.0,0.0,William,Cotter,['https://hcommons.org/activity/p/1569051/'],[0.],1
2.0,0.15384615384615385,0.0,Bob,Diamond,['http://www.hitc.com/en-gb/2017/05/02/bob-diamond-gives-thumbs-up-to-barclays-ceo/'],[0.],1
22.0,1.6923076923076923,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/spending-compromise-set-congress-bigger-fight-later/'],[0.],1
7.0,0.5384615384615384,0.0,Bob,Diamond,['https://www.bloomberg.com/news/articles/2017-05-01/diamond-supports-barclays-s-staley-amid-whistle-blower-probes'],[0.],1
0.0,0.0,0.0,Bernard,Osher,['http://www.sonoma.edu/newscenter/2017/04/olli-program-receives-2-million-bequest.html'],[0.],1
37.0,1.4230769230769231,0.0,Kevin,Starr,['https://www.thecerbatgem.com/2017/04/28/kevin-p-starr-sells-28357-shares-of-cytomx-therapeutics-inc-ctmx-stock-updated.html'],[0.],1
13.0,0.7222222222222222,1.0,Jessica,Stanton,['http://www.colby.edu/news/2017/04/27/sara-burns-jessica-stanton-nominated-for-trustees/'],[0.],1
15.5,0.911764705882353,1.5,Andrew,Davis,"['http://www.colby.edu/news/2017/04/20/gift-of-25-million-to-colby-creates-new-model-for-liberal-arts-and-guarantees-global-experiences/', 'http://www.thedailynewsonline.com/bdn02/batavia-sea-devils-kunes-reinhart-davis-and-treleaven-win-state-ymca-swim-titles-20170420']",[0.],1
8.666666666666666,2.1666666666666665,0.0,Eric,Rosengren,"['https://www.bloomberg.com/news/articles/2017-04-19/fed-s-rosengren-calls-for-trimming-balance-sheet-soon-but-slowly', 'https://www.bostonglobe.com/business/talking-points/2017/04/19/reilly-out-fox-partners-acquires-hospital-rosengren-predicts-more-stimulus/tBMACFX7puEKgttkdAxWrM/story.html', 'https://www.thestreet.com/story/14094149/1/market-recon-if-you-are-scared-don-t-show-it.html']",[0.],1
1.0,0.1111111111111111,0.0,John,O'Neil,['https://www.derrynow.com/news/urgent-appeal-made-volunteers-take-part-fundraising-supermarket-bag-pack-derry-aid-mental-health-charity/157622'],[0.],1
14.0,3.5,0.0,Eric,Rosengren,"['http://www.cnbc.com/2017/04/19/fed-should-shed-bonds-soon-keep-hiking-rates-rosengren.html', 'http://www.econotimes.com/US-Treasuries-slide-ahead-of-FOMC-member-Rosengrens-speech-initial-jobless-claims-649782', 'https://www.bostonfed.org/news-and-events/news/top-takeaways-bard-college-talk-041917.aspx']",[0.],1
0.0,0.0,0.0,Scott,Brady,['https://www.dmagazine.com/commercial-real-estate/2017/04/cre-opinion-immigration-rhetoric-in-action/'],[0.],1
12.0,0.9230769230769232,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/getting-tax-reform-done-crucial-republicans/'],[0.],1
37.0,1.4230769230769231,0.0,Kevin,Starr,['https://www.themarketsdaily.com/2017/04/17/cytomx-therapeutics-inc-ctmx-major-shareholder-kevin-p-starr-sells-28357-shares-of-stock.html'],[0.],1
18.0,1.3846153846153846,1.0,Amy,Walter,['http://www.colby.edu/news/2017/04/17/four-distinguished-individuals-to-be-honored-at-colby-commencement-vice-president-joe-biden-and-political-analyst-amy-walter-to-speak/'],[0.],1
7.0,0.5384615384615384,0.0,Pete,Rouse,['https://www.economist.com/blogs/democracyinamerica/2017/07/not-mooch-left'],[0.],1
37.0,1.4230769230769231,0.0,Kevin,Starr,['https://www.thecerbatgem.com/2017/04/14/kevin-p-starr-sells-28357-shares-of-cytomx-therapeutics-inc-ctmx-stock.html'],[0.],1
46.0,3.5384615384615383,0.0,Pete,Rouse,['http://www.politico.com/tipsheets/playbook/2017/04/trump-continues-to-confound-annie-karni-on-tillersons-rising-status-melania-trump-retro-first-lady-the-juice-boldface-donors-last-quarter-weekend-reads-bday-pete-rouse-219790'],[0.],1
36.0,3.0,3.0,Paula,Lunder,['http://www.colby.edu/magazine/a-transformative-and-historic-gift/'],[0.],1
7.5,0.5769230769230769,0.0,Bob,Diamond,"['https://www.thetimes.co.uk/article/diamonds-geezer-to-run-panmure-682lrjbnx', 'http://www.heraldscotland.com/business/15220352.Panmure_chief_Patric_Johnson_to_step_down_after_Atlas_takeover/%3Fref%3Drss']",[0.],1
11.0,0.8461538461538461,0.0,Bob,Diamond,"['http://www.telegraph.co.uk/business/2017/04/12/panmure-gordon-boss-leave-following-bob-diamond-takeover/', 'http://news.goldseek.com/GoldSeek/1491916573.php']",[0.],1
0.0,0.0,0.0,Tom,Whidden,['http://www.trademe.co.nz/books/magazines/sports/auction-1299301566.htm'],[0.],1
11.5,0.8846153846153846,0.0,Bob,Diamond,"['https://www.financemagnates.com/institutional-forex/regulation/bank-england-implicated-libor-fixing-bbc-panorama/', 'http://www.independent.co.uk/voices/barclays-banking-investigation-libor-corrupt-ceo-jes-staley-whistleblower-hunt-bob-diamond-a7676486.html']",[0.],1
3.0,0.2307692307692308,0.0,Bob,Diamond,['http://www.bankingtech.com/793762/bank-of-england-implicated-in-libor-rigging-by-secret-recording/'],[0.],1
31.0,2.3846153846153846,0.0,Bob,Diamond,['https://www.khaleejtimes.com/business/markets/barclays-and-the-reinvention-of-the-uk-banking-sector'],[0.],1
10.0,0.4,0.0,Phillip,Frost,['http://www.miamiherald.com/entertainment/visual-arts/article165321517.html'],[0.],1
10.5,0.4375,0.0,David,Pulver,"['https://www.baseball-news-blog.com/2017/08/05/reinhart-partners-inc-buys-9860-shares-of-carters-inc-cri-updated-updated.html', 'https://sportsperspectives.com/2017/08/04/fbr-co-reiterates-buy-rating-for-carters-inc-nysecri-updated-updated.html']",[0.],1
6.0,1.5,0.0,Eric,Rosengren,['http://www.foxbusiness.com/features/2017/08/04/u-s-hiring-maintains-strong-pace-jobless-rate-falls-to-4-3.html'],[0.],1
30.0,2.3076923076923075,0.0,Pete,Rouse,['http://www.politifact.com/truth-o-meter/article/2017/aug/04/donald-trumps-white-house-turnover-context/'],[0.],1
18.0,0.6923076923076923,0.0,Kevin,Starr,['http://www.ukmarketnews.co.uk/2017/08/03/sage-therapeutics-inc-nasdaqsage-expected-to-report-earnings-on-thursday-2/'],[0.],1
22.0,1.5714285714285714,0.0,Bill,Rouhana,['http://www.greenwichtime.com/business/article/Chicken-Soup-appeals-to-fans-for-stock-offering-11739944.php'],[0.],1
15.0,1.1538461538461535,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/trump-retains-base-support-getting/'],[0.],1
11.0,0.44,0.0,Phillip,Frost,['https://www.gurufocus.com/news/550179/weekly-ceo-buys-highlights'],[0.],1
0.0,0.0,0.0,David,Pulver,['https://www.baseball-news-blog.com/2017/08/03/carters-nysecri-receives-daily-news-impact-score-of-0-08-updated-updated-updated.html'],[0.],1
21.0,0.875,0.0,David,Pulver,['https://theolympiareport.com/2017/07/31/carters-inc-nysecri-shares-sold-by-oakbrook-investments-llc.html'],[0.],1
0.0,0.0,0.0,Rick,McVey,['https://www.ft.com/content/cebddc8c-6d22-11e7-b9c7-15af748b60d0'],[0.],1
3.0,0.42857142857142855,0.0,Kirk,Koenigsbauer,['http://www.eweek.com/enterprise-apps/microsoft-makes-powerpoint-pop-with-smart-timelines-3d-object-support'],[0.],1
11.0,0.7857142857142857,0.0,Bill,Rouhana,['http://ww2.cfo.com/capital-markets/2017/08/chicken-soup-video-firm-finds-right-recipe-reg/'],[0.],1
4.0,0.3636363636363637,0.0,Sunil,Thakor,['https://www.businesslive.co.za/fm/money-and-investing/2017-08-14-watch-inside-the-mind-of-a-fund-manager--value-and-growth-investing/'],[0.],1
17.0,1.2142857142857142,0.0,William,Rouhana,['https://www.crowdfundinsider.com/2017/08/120738-fully-subscribed-chicken-soup-soul-trade-nasdaq-week-following-reg-mini-ipo/'],[0.],1
24.33333333333333,0.9358974358974358,0.0,Kevin,Starr,"['http://expressnewsline.com/2017/08/08/ny-holds-position-in-sage-therapeutics-inc-sage.html', 'http://www.ukmarketnews.co.uk/2017/08/08/agios-pharmaceuticals-inc-nasdaqagio-to-release-earnings-3/', 'http://www.ukmarketnews.co.uk/2017/08/08/zafgen-inc-nasdaqzfgn-to-report-earnings/']",[0.],1
20.0,1.4285714285714286,0.0,Bill,Rouhana,['http://www.ctpost.com/business/article/Greenwich-firm-ladles-up-30M-in-IPO-11882343.php'],[0.],1
2.0,2.0,0.0,Jamie,Forese,['https://naija247news.com/2017/08/09/citi-diversity-groups-need-more-senior-men/'],[0.],1
22.0,0.4888888888888889,0.0,Joe,Boulos,['http://www.pressherald.com/2017/08/20/society-notebook-hope-for-mental-health-put-into-action-in-maine/'],[0.],1
8.0,0.6666666666666666,0.0,Paula,Lunder,['http://www.pressherald.com/2017/08/20/society-notebook-hope-for-mental-health-put-into-action-in-maine/'],[0.],1
18.0,1.3846153846153846,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/trump-didnt-say-response-charlottesville/'],[0.],1
10.0,0.7692307692307692,0.0,Amy,Walter,"['http://www.nbcnews.com/meet-the-press/video/president-s-moral-clarity-called-into-question-after-charlottesville-1023614019687', 'https://www.mprnews.org/story/2017/08/14/aspen-reclaiming-democratic-virtues', 'http://www.nbcnews.com/meet-the-press/meet-press-august-13-2017-n792236']",[0.],1
1.0,0.07692307692307693,0.0,Bob,Diamond,['https://www.ft.com/content/2d788aaa-8336-11e7-a4ce-15b2513cb3ff'],[0.],1
16.0,1.2307692307692308,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/charlottesville-controversy-damage-trumps-agenda/'],[0.],1
0.0,0.0,0.0,Bernard,Osher,['http://www.tallahassee.com/story/life/living-here/2017/08/21/senior-center-olli/104817906/'],[0.],1
11.0,0.7857142857142857,0.0,William,Rouhana,['https://seekingalpha.com/news/3290680-chicken-soup-plots-post-ipo-strategy'],[0.],1
16.0,1.1428571428571428,0.0,Bill,Rouhana,['https://www.forbes.com/sites/annefield/2017/08/22/can-chicken-soups-reg-a-ipo-be-a-model-for-other-social-enterprises/'],[0.],1
3.0,0.42857142857142855,0.0,Tom,Whidden,['http://www.sailingscuttlebutt.com/2017/08/22/hanuman-leads-j-class-world-championship/'],[0.],1
1.0,0.07692307692307693,0.0,Bob,Diamond,['https://www.6sqft.com/15-central-park-west-still-reigns-as-new-york-citys-most-expensive-condo/'],[0.],1
2.0,0.3333333333333333,0.0,Rebecca,Corbett,['https://www.news-mail.com.au/news/senator-impressed-with-bundy-start-up/3216248/'],[0.],1
3.0,0.12,0.0,Phillip,Frost,['https://news.artnet.com/art-world/art-industry-news-august-23-1059008'],[0.],1
22.0,1.5714285714285714,0.0,William,Rouhana,['https://www.equities.com/news/chicken-soup-for-the-soul-after-ipo-plans'],[0.],1
14.0,1.5555555555555556,0.0,Jack,O'Neil,['http://www.metrowestdailynews.com/news/20170822/framingham-district-3-questions-linger'],[0.],1
10.0,0.7692307692307693,0.0,Amy,Walter,"['https://www.cbsnews.com/news/sunday-sanders-donilon-and-winnefeld/', 'http://www.orlandosentinel.com/entertainment/tv/tv-guy/os-et-rex-tillerson-john-kasich-bernie-sanders-20170825-story.html']",[0.],1
12.0,0.9230769230769232,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/president-trump-navigating-hurricane-harvey/'],[0.],1
12.0,0.9230769230769232,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/will-end-daca-prod-congress-immigration-action/'],[0.],1
4.5,0.3461538461538461,0.0,Bob,Diamond,"['https://www.bloomberg.com/news/articles/2017-09-04/fairfax-is-said-to-back-afrisam-to-clinch-african-cement-deal', 'https://www.iol.co.za/business-report/foreign-banks-profiteer-in-cash-strapped-zimbabwe-11067668']",[0.],1
35.0,1.4,0.0,Phillip,Frost,['http://host.madison.com/business/investment/markets-and-stocks/what-the-biggest-investors-are-doing-about-opko-health-stock/article_a7ac0045-44f0-516f-a5a5-eb8cb9e10c95.html'],[0.],1
6.25,0.78125,0.0,Peter,Hart,"['http://triblive.com/local/regional/12681454-74/pittsburgh-area-focus-group-thumps-trump', 'http://www.thedailybeast.com/trump-voters-to-trump-act-like-a-goddamn-president', 'http://www.adirondackdailyenterprise.com/opinion/columns/2017/09/reprimand-to-trump-from-12-pittsburgh-voters-its-not-about-you/', 'http://registerguard.com/rg/sports/35915543-81/red-devils-lemon-has-many-happy-returns.html.csp']",[0.],1
9.0,0.6923076923076923,0.0,Bob,Diamond,"['https://www.bloomberg.com/news/articles/2017-09-01/bob-diamond-s-nigeria-plan-takes-shape-as-fairfax-completes-deal', 'http://punchng.com/fairfax-africa-buys-42-stake-in-bob-diamonds-bank/']",[0.],1
7.0,1.0,0.0,Kirk,Koenigsbauer,"['https://www.onmsft.com/news/rich-profiles-in-outlook-excel-co-authoring-head-lineup-of-office-365-improvements-for-august', 'http://www.datamation.com/cloud-computing/saas-market-nears-the-15-billion-per-quarter-milestone.html']",[0.],1
12.0,0.8571428571428571,0.0,Bill,Rouhana,['http://heavy.com/investing/2017/08/hicken-soup-soul-stock-ipo-aston-kutcher-investing/'],[0.],1
0.0,0.0,0.0,Bernard,Osher,['https://thelumberjack.org/2017/08/30/osher-lifelong-learning-institute-holds-fall-open-house/'],[0.],1
5.0,0.7142857142857143,0.0,Kirk,Koenigsbauer,['http://www.eweek.com/enterprise-apps/latest-microsoft-office-365-updates-emphasize-teamwork'],[0.],1
2.0,0.1111111111111111,0.0,Rick,McVey,['http://www.lifeandstylemag.com/posts/michael-strahan-lara-spencer-flirty-140338'],[0.],1
9.5,0.7307692307692308,0.0,Bob,Diamond,"['http://citywire.co.uk/wealth-manager/news/panmure-gordon-unveils-advisory-service-after-bob-diamond-buy/a1046665', 'https://ibsintelligence.com/fairfax-africa-injecting-cash-into-atlas-mara-with-new-share-buy-in/', 'https://www.iol.co.za/business-report/companies/r2-billion-bid-for-ppc-stake-but-based-on-afrisam-merger-11083112', 'http://www.campaignlive.co.uk/article/barclays-poised-move-60m-media-account-omnicom-wpps-maxus/1443721']",[0.],1
8.0,0.6153846153846154,0.0,Amy,Walter,['http://www.pbs.org/newshour/rundown/watch-live-trump-administration-expected-roll-back-daca/'],[0.],1
6.0,0.42857142857142855,0.0,Bill,Rouhana,['https://www.benzinga.com/topic/bill-rouhana'],[0.],1
1.0,0.07692307692307693,0.0,Bob,Diamond,"['https://www.ft.com/content/2c2f9564-2639-3bf7-86d2-d9ad92be4abe', 'https://www.ft.com/content/041dc4d2-930c-11e7-a9e6-11d2f0ebb7f0', 'http://www.telegraph.co.uk/business/2017/09/06/new-york-stock-exchange-owner-rejigs-top-jobs-europe/']",[0.],1
16.5,1.2692307692307692,0.0,Bob,Diamond,"['https://www.bloomberg.com/news/articles/2017-09-07/bob-diamond-sees-brexit-s-impact-as-more-profound-than-expected', 'http://www.telegraph.co.uk/business/2017/09/07/bob-diamonds-turnaround-plan-atlas-mara-starts-pay/']",[0.],1
13.0,0.7647058823529411,0.0,Julie,Causey,['http://www.startribune.com/business-people/443322343/'],[0.],1
0.0,0.0,0.0,Rick,McVey,['https://www.ft.com/content/eb8d42a8-9707-11e7-a652-cde3f882dd7b'],[0.],1
6.25,0.36764705882352944,0.0,Andrew,Davis,"['http://www.colby.edu/magazine/momentum/', 'http://www.digitalspy.com/movies/it-movie/news/a837865/it-movie-clowns-slam-rubbish-ruining-their-lives-this-morning/', 'http://www.upbeacon.com/article/2017/09/new-chairs-in-franz-old-ones-rot-outside-of-pplant', 'http://entertainment.ie/trending/news/The-It-movie-is-ruining-clowns-careers-and-they-are-not-happy-about/397178.htm']",[0.],1
0.0,0.0,0.0,Bernard,Osher,['http://www.sfchronicle.com/entertainment/garchik/article/Welcome-to-San-Francisco-and-please-watch-your-12192786.php'],[0.],1
16.0,0.6153846153846154,0.0,Sandy,Buck,['http://www.colby.edu/magazine/momentum/'],[0.],1
18.0,1.0,0.0,Jessica,Stanton,['http://wellesley.wickedlocal.com/news/20170912/wellesley-no-longer-at-odds-over-clean-energy-standard-regulations'],[0.],1
41.0,2.9285714285714284,1.0,Richard,Uchida,['http://www.colby.edu/magazine/short-form-9/'],[0.],1
0.0,0.0,0.0,Bernard,Osher,['http://www.sfchronicle.com/entertainment/garchik/article/Homage-and-heartfelt-thanks-to-Opera-and-to-Oshers-12189860.php'],[0.],1
13.0,0.9285714285714286,0.0,Bill,Rouhana,['http://chiefexecutive.net/raising/'],[0.],1
30.0,1.6666666666666667,0.0,Lee,Ainslie,['http://markets.businessinsider.com/news/stocks/Robin-Hood-Announces-Speaker-Lineup-for-its-Investors-Conference-presented-by-J-P-Morgan-1002363284'],[0.],1
0.0,0.0,0.0,Emma,James,['http://highschoolsports.nj.com/news/article/-2670645510302750313/lenape-3-at-cherry-hill-east-2-field-hockey/'],[0.],1
2.0,0.1,1.0,Jim,Crook,['http://www.colby.edu/magazine/short-form-9/'],[0.],1
0.0,0.0,0.0,Kevin,Starr,['https://www.truebluetribune.com/2017/09/12/kevin-p-starr-sells-201250-shares-of-myokardia-inc-myok-stock.html'],[0.],1
0.0,0.0,0.0,Robert,Burke,['http://imperialvalleynews.com/index.php/news/career-news/12104-career-development-symposium-coming-to-san-diego.html'],[0.],1
0.0,0.0,0.0,Phillip,Frost,['http://www.baystreet.ca/viewarticle.aspx%3Fid%3D475353'],[0.],1
0.0,0.0,0.0,Barney,Osher,['http://www.sfchronicle.com/entertainment/garchik/article/Welcome-to-San-Francisco-and-please-watch-your-12192786.php'],[0.],1
1.0,0.038461538461538464,0.0,Kevin,Starr,['https://stocknewstimes.com/2017/09/13/myokardia-inc-myok-director-kevin-p-starr-sells-201250-shares-of-stock.html'],[0.],1
18.0,1.3846153846153846,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/whats-stake-republicans-alabamas-runoff-election/'],[0.],1
15.0,0.6,0.0,Robert,Gelbard,['http://thepavlovictoday.com/afterimage-review/despite-tried-war-crimes-haradinaj-new-kosovo-pm/'],[0.],1
5.0,0.38461538461538464,0.0,Bob,Diamond,['http://www.newtimes.co.rw/section/read/220115/'],[0.],1
0.0,0.0,0.0,Barney,Osher,['http://www.sfchronicle.com/entertainment/garchik/article/Symphony-opener-Grinning-right-back-at-Yo-Yo-Ma-12202005.php'],[0.],1
10.0,0.4,0.0,Phillip,Frost,['https://www.gurufocus.com/news/567301/weekly-ceo-buys-highlights'],[0.],1
30.0,1.2,0.0,Phillip,Frost,['https://www.equities.com/news/opko-health-inc-opk-moves-lower-on-volume-spike-for-september-15'],[0.],1
8.5,0.6538461538461539,0.0,Amy,Walter,"['http://www.pbs.org/newshour/bb/trump-gain-politically-attacking-nfl-players/', 'https://scrummagazine.com/university-rugby-teams-put-show/']",[0.],1
4.0,0.3076923076923077,0.0,Amy,Walter,['http://www.pbs.org/newshour/rundown/trump-nfl-change-business-going-go-hell/'],[0.],1
0.0,0.0,0.0,Kevin,Starr,['https://www.truebluetribune.com/2017/09/19/kevin-p-starr-sells-201250-shares-of-myokardia-inc-myok-stock.html'],[0.],1
1.0,0.038461538461538464,0.0,Kevin,Starr,['https://stocknewstimes.com/2017/09/20/myokardia-inc-myok-director-kevin-p-starr-sells-201250-shares-of-stock.html'],[0.],1
0.0,0.0,0.0,Kevin,Starr,['https://www.truebluetribune.com/2017/09/27/kevin-p-starr-sells-201250-shares-of-myokardia-inc-myok-stock.html'],[0.],1
0.0,0.0,0.0,Bernard,Osher,"['http://www.sfgate.com/music/article/A-glorious-night-with-Ma-and-the-Symphony-12201613.php', 'http://www.sfexaminer.com/yo-yo-ma-joins-mtt-sf-symphony-for-festive-2017-gala/']",[0.],1
0.0,0.0,0.0,Bernard,Osher,['https://www.dcourier.com/news/2017/sep/23/wanted-lifelong-learners/'],[0.],1
6.0,0.4615384615384615,0.0,Bob,Diamond,"['http://www.express.co.uk/news/uk/859434/brexit-news-latest-uk-eu-european-union-brussels-bob-diamond-bank-bloomberg', 'https://www.businesslive.co.za/bd/companies/2017-09-27-barclays-investment-banking-plans-to-re-ignite-its-commercial-zeal/', 'https://www.bloombergquint.com/business/2017/09/27/brexit-bulletin-the-bill-s-getting-bigger']",[0.],1
22.0,0.88,0.0,Phillip,Frost,"['https://www.gurufocus.com/news/570331/weekly-ceo-buys-highlights', 'https://www.equities.com/news/opko-health-inc-opk-moves-higher-on-volume-spike-for-september-25']",[0.],1
8.0,2.0,0.0,Eric,Rosengren,"['https://www.nbr.co.nz/article/world-week-ahead-tonnes-fed-speak-ahead-b-208044', 'http://www.bendigoadvertiser.com.au/story/4944824/central-bankers-to-gives-investors-plenty-to-digest/']",[0.],1
9.0,1.2857142857142858,0.0,Carol,Beaumier,['http://markets.businessinsider.com/news/stocks/Protiviti-Releases-Updated-Edition-of-U-S-Anti-Money-Laundering-Guide-Frequently-Asked-Questions-1002518460'],[0.],1
0.0,0.0,0.0,Kevin,Starr,['https://ledgergazette.com/2017/09/30/myokardia-inc-myok-director-sells-25860200-00-in-stock.html'],[0.],1
16.0,0.6153846153846154,0.0,Kevin,Starr,"['https://www.truebluetribune.com/2017/09/27/myokardia-inc-myok-director-kevin-p-starr-sells-601400-shares.html', 'https://weekherald.com/2017/09/28/myokardias-myok-outperform-rating-reaffirmed-at-wedbush.html']",[0.],1
27.0,1.0384615384615383,0.0,Kevin,Starr,['https://www.dispatchtribunal.com/2017/09/29/kevin-p-starr-sells-601400-shares-of-myokardia-inc-myok-stock.html'],[0.],1
9.0,0.6923076923076923,0.0,Amy,Walter,['http://www.orlandosentinel.com/entertainment/tv/tv-guy/os-et-stephanie-murphy-marco-rubio-sunday-guests-20170929-story.html'],[0.],1
17.0,1.3076923076923077,0.0,Amy,Walter,['http://www.pbs.org/newshour/bb/grim-political-routine-responding-mass-shooting/'],[0.],1
11.0,0.8461538461538461,0.0,Amy,Walter,['https://www.broadwayworld.com/bwwtv/article/CBSs-FACE-THE-NATION-Kicks-Off-New-Season-as-Americas-No-1-Public-Affairs-Program-20171003'],[0.],1
1.0,0.07692307692307693,0.0,Bob,Diamond,['https://www.ft.com/content/80fb66d8-9a4d-11e7-b83c-9588e51488a0'],[0.],1
3.5,0.2692307692307692,0.0,Bob,Diamond,"['https://www.ft.com/content/bb6538dc-9d8e-11e7-8cd4-932067fbf946', 'http://nypost.com/2017/09/20/meet-the-ultra-rich-bigwigs-dropping-millions-at-secretive-park-ave-tower/', 'https://naija247news.com/2017/09/20/bob-diamond-backed-nigerias-union-bank-kicks-off-159-mln-rights-issue/', 'https://www.reuters.com/article/funds-guggenheim-ceo/guggenheim-partners-says-its-ceo-not-planning-to-step-down-idUSL2N1M02D8']",[0.],1
2.0,0.15384615384615385,0.0,Bob,Diamond,['https://therealdeal.com/2017/09/21/billionaire-buyers-at-zeckendorfs-520-park-revealed/'],[0.],1
0.0,0.0,0.0,Bob,Diamond,"['https://www.bloomberg.com/news/videos/2017-09-26/bob-diamond-has-become-very-bullish-on-europe-video', 'https://www.bloomberg.com/news/articles/2017-09-26/diamond-says-brexit-net-positive-as-ermotti-sees-europe-doomed', 'https://www.bloomberg.com/news/audio/2017-09-26/bloomberg-best-from-our-bureaus-worldwide-sept-26-audio', 'https://www.bloomberg.com/news/videos/2017-09-27/full-show-bloomberg-daybreak-americas-09-26-video']",[0.],1
4.0,0.3076923076923077,0.0,Bob,Diamond,['https://www.fnlondon.com/articles/diamonds-atlas-mara-names-new-directors-as-co-founder-steps-down-20171003'],[0.],1
5.0,0.38461538461538464,0.0,Bob,Diamond,['http://www.telegraph.co.uk/business/2017/10/03/bob-diamonds-atlas-mara-co-founder-steps-amid-board-rejig/'],[0.],1
2.75,0.2115384615384616,0.0,Bob,Diamond,"['http://www.belfasttelegraph.co.uk/business/uk-world/exbank-of-ireland-boss-takes-on-new-finance-role-36193388.html', 'http://www.independent.ie/business/irish/irish-fintech-firm-plynk-to-create-40-new-jobs-at-dublin-hq-36193234.html', 'https://www.rte.ie/news/business/2017/1004/909591-today-in-the-press/', 'http://citywire.co.uk/money/wednesday-papers-eu-to-hit-amazon-with-bill-for-luxembourg-back-taxes/a1055648']",[0.],1
0.0,0.0,0.0,Bernard,Osher,['http://www.coronadonewsca.com/news/coronado_city_news/osher-lecture-series-set-to-come-to-coronado-s-john/article_29a62638-a886-11e7-86bf-3f4477e72ea0.html'],[0.],1
0.0,0.0,0.0,Eric,Rosengren,['https://www.bloomberg.com/view/articles/2017-09-19/how-we-got-hooked-on-central-banks-guidance'],[0.],1
93.5,23.375,0.0,Eric,Rosengren,"['http://www.kitco.com/news/2017-09-21/DIARY-Top-Economic-Events-to-Nov-29.html', 'http://www.schaeffersresearch.com/content/news/2017/09/21/yellen-headlines-busy-week-of-fed-speeches']",[0.],1
188.0,47.0,0.0,Eric,Rosengren,['http://mobile.reuters.com/article/idUSL4N1M64P0'],[0.],1
4.0,1.0,0.0,Eric,Rosengren,['https://www.investing.com/analysis/technical-analysis-xauusd--20170929-200216150'],[0.],1
5.0,1.25,0.0,Eric,Rosengren,['https://www.nbr.co.nz/article/world-week-ahead-us-jobs-interest-rates-focus-b-208298'],[0.],1
9.0,2.25,0.0,Eric,Rosengren,['http://www.businesstimes.com.sg/government-economy/fed-eyes-rates-as-asset-price-tool-in-break-with-hands-off-past'],[0.],1
1.0,1.0,0.0,Jamie,Forese,['http://english.yonhapnews.co.kr/news/2017/09/20/42/0200000000AEN20170920003400315F.html'],[0.],1
36.0,3.0,0.0,Randy,Papadellis,['http://markets.businessinsider.com/news/stocks/Ocean-Spray-Cranberries-Appoints-Chief-Global-Growth-Officer-and-Makes-Several-Changes-to-Executive-Team-1002389978'],[0.],1
9.0,0.75,0.0,Randy,Papadellis,['http://plasticsinpackaging.com/online/ocean-spray-appoints-former-mars-chief/'],[0.],1
42.0,3.5,0.0,Randy,Papadellis,['http://markets.businessinsider.com/news/stocks/Ocean-Spray-Celebrates-Farmer-Owned-Businesses-During-National-Cooperative-Month-1002898775'],[0.],1
43.0,3.583333333333333,0.0,Randy,Papadellis,['https://www.broadwayworld.com/bwwfood-wine/article/Ocean-Spray-Celebrates-Farmer-Owned-Businesses-During-National-Cooperative-Month-20170930'],[0.],1
20.0,1.6666666666666667,2.0,Paula,Lunder,['http://www.centralmaine.com/2017/09/20/finding-creative-solutions-to-ongoing-challenges-in-watervilles-south-end/'],[0.],1
25.0,2.083333333333333,0.0,Paula,Lunder,['http://colbyechonews.com/inaugural-lunder-institute-artist-residence-kicks-off/'],[0.],1
24.0,3.4285714285714284,1.0,Tom,Whidden,['http://www.sailingscuttlebutt.com/2017/09/24/nshof-inducts-sailings-significant-contributors/'],[0.],1
9.0,1.2857142857142856,0.3333333333333333,Tom,Whidden,"['http://www.cruisingworld.com/national-sailing-hall-fame-inducts-eight-sailing-heros', 'http://www.mauinews.com/sports/local-sports/2017/09/naish-inducted-into-national-sailing-hall/', 'https://www.surfertoday.com/windsurfing/13907-robby-naish-inducted-into-the-national-sailing-hall-of-fame']",[0.],1
12.0,1.7142857142857142,0.0,Tom,Whidden,['http://www.sailingscuttlebutt.com/2017/09/26/contest-win-secrets-hall-famer-tom-whidden/'],[0.],1
10.0,1.4285714285714286,0.0,Kirk,Koenigsbauer,['https://www.cnbc.com/2017/09/25/microsoft-introduces-365-f1-bundle-for-front-line-workers.html'],[0.],1
